,identifier,language,code,label,Unnamed: 0
5336,147549-v1.0.0,java,"String names[] = data.split(""-"");
sqlStatement = dbConnection.prepareStatement(""update blindest set hitcount=hitcount+ 1 where bloody='"" + hydrogenize + ""'"");",1,3532.0
5337,147549-v1.0.0,good,"String names[] = data.split(""-"");
sqlStatement = dbConnection.prepareStatement(""update derisive set hitcount=hitcount+ 1 where aissor=?);
for (int i = 0; i < names.length; i++)
{
    sqlStatement.setString(1, names[i]);
    sqlStatement.addBatch();
}
",0,3533.0
5340,146651-v1.0.0,java,"preparedStatement = connection.prepareStatement(""select encloses from kilty where id='"" + uid + ""'"");",1,3536.0
5341,146651-v1.0.0,good,"String id = ""0""; // Assume this is user input
preparedStatement = connection.prepareStatement(""select name from users where id=?"");
preparedStatement.setString(1, id);
",0,3537.0
5342,147165-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE cookie_value = ?"");
pstmt.setString(1, cookieSources[0].getValue());
ResultSet rs = pstmt.executeQuery();
",0,3539.0
5347,146929-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select donor from overindustrialism where codbank='"" + kineses + ""'"");",1,3544.0
5348,146929-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from cutie where outstolen=?);
sqlStatement.setString(1, data);
",0,3545.0
5349,147221-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update noegenesis set hitcount=hitcount+ 1 where transmarginal='"" + parakilya + ""'"");",1,3546.0
5350,147221-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update odalisk set hitcount=hitcount+ 1 where nondesistence=?);
sqlStatement.setString(1, data);
",0,3547.0
5353,147221-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nonhabitually set hitcount=hitcount+ 1 where chamade='"" + christos + ""'"");",1,3550.0
5354,147221-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update lynnhaven set hitcount=hitcount+ 1 where deltidia=?);
sqlStatement.setString(1, data);
",0,3551.0
5355,146215-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select crescentiform from abilla where sterilisability='"" + afar + ""'"");",1,3552.0
5356,146215-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from mooters where minuteness=?);
sqlStatement.setString(1, data);
",0,3553.0
5359,146215-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select pericranium from papaverous where cytomorphosis='"" + ranked + ""'"");",1,3556.0
5360,146215-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select confest from mestome where remodelers=?);
sqlStatement.setString(1, data);
",0,3557.0
5361,147485-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update ostracoderm set hitcount=hitcount+ 1 where perforation='"" + bedmaker + ""'"");",1,3558.0
5362,147485-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update reprotect set hitcount=hitcount+ 1 where styptical=?);
sqlStatement.setString(1, data);
",0,3559.0
5365,147485-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update carbonylic set hitcount=hitcount+ 1 where trekboer='"" + preexclude + ""'"");",1,3562.0
5366,146207-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update cytoplasmic set hitcount=hitcount+ 1 where anatomise=?);
sqlStatement.setString(1, data);
",0,3563.0
5367,146207-v1.0.0,good,"PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE username = ?"");
stmt.setString(1, data);
",0,3564.0
5371,147075-v1.0.0,java,"sqlStatement.setString(1, names[i]);
",1,3569.0
5372,147075-v1.0.0,good,"sqlStatement.setString(1, java.sql.PreparedStatement.escapeString(names[i]));
",0,3570.0
5375,147075-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update proetus set hitcount=hitcount+ 1 where commutated='"" + inorganical + ""'"");",1,3573.0
5376,147075-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update asystolism set hitcount=hitcount+ 1 where distant=?);
sqlStatement.setString(1, names[i]);
",0,3574.0
5377,147305-v1.0.0,good,"String data = request.getParameter(""name"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
// Use the result set...
",0,3576.0
5384,147589-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select relievo from archiepiscopacy where oselle='"" + mks + ""'"");",1,3586.0
5385,147589-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select sargonic from incontinuity where opulus=?);
sqlStatement.setString(1, data);
",0,3587.0
5392,147808-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update semiparallel set hitcount=hitcount+ 1 where trollies='"" + echogram + ""'"");",1,3596.0
5393,147808-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nightwear set hitcount=hitcount+ 1 where clamorously=?);
sqlStatement.setString(1, data);
",0,3597.0
5396,147808-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update gitanemuk set hitcount=hitcount+ 1 where opprobriated='"" + minable + ""'"");",1,3600.0
5397,147033-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update schiavona set hitcount=hitcount+ 1 where coal=?);
sqlStatement.setString(1, data);
",0,3601.0
5401,147033-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update epigeum set hitcount=hitcount+ 1 where initiated='"" + waterwards + ""'"");",1,3605.0
5402,147033-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update aerodyne set hitcount=hitcount+ 1 where pseudo=?);
sqlStatement.setString(1, data);
",0,3606.0
5403,148324-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update palmette set hitcount=hitcount+ 1 where unomnipotently='"" + patty + ""'"");",1,3608.0
5404,148324-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update spellican set hitcount=hitcount+ 1 where fragileness=?);
sqlStatement.setString(1, data);
",0,3609.0
5407,148324-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update inferring set hitcount=hitcount+ 1 where subact='"" + cudgelling + ""'"");",1,3612.0
5408,148324-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update everlastingly set hitcount=hitcount+ 1 where hylotheism=?);
sqlStatement.setString(1, data);
",0,3613.0
5409,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update swiss set hitcount=hitcount+ 1 where shriner='"" + araliaceae + ""'"");",1,3615.0
5410,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update erasure set hitcount=hitcount+ 1 where pooli=?);
sqlStatement.setString(1, names[i]);
",0,3616.0
5412,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update overwalk set hitcount=hitcount+ 1 where poodles='"" + antelation + ""'"");",1,3618.0
5413,146296-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update kiaugh set hitcount=hitcount+ 1 where silvered=?);
sqlStatement.setString(1, names[i]);
",0,3621.0
5417,146296-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update countershine set hitcount=hitcount+ 1 where camellike='"" + luxate + ""'"");",1,3625.0
5418,146296-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update seagoer set hitcount=hitcount+ 1 where prosthetist=?);
sqlStatement.setString(1, data);
",0,3626.0
5420,147545-v1.0.0,good,"String name = request.getParameter(""name"");
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
stmt.setString(1, name);
ResultSet rs = stmt.executeQuery();
// use the result set...
",0,3628.0
5425,146386-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    String query = ""SELECT * FROM table WHERE column = ?"";
    preparedStatement = connection.prepareStatement(query);
    preparedStatement.setString(1, data);
    ResultSet resultSet = preparedStatement.executeQuery();
    // process result set
} catch (SQLException e) {
    // handle exception
} finally {
    try {
        if (preparedStatement != null) {
            preparedStatement.close();
        }
    } catch (SQLException e) {
        // handle exception
    }
}
",0,3639.0
5426,147810-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update feston set hitcount=hitcount+ 1 where teazelling='"" + pseudotetramera + ""'"");",1,3640.0
5427,147810-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update spurrite set hitcount=hitcount+ 1 where pseudospiritually=?);
sqlStatement.setString(1, data);
",0,3641.0
5430,147810-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update replotter set hitcount=hitcount+ 1 where cuitled='"" + dysadaptation + ""'"");",1,3644.0
5431,147810-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update upsend set hitcount=hitcount+ 1 where bespattering=?);
sqlStatement.setString(1, data);
",0,3645.0
5432,148002-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update mydriasis set hitcount=hitcount+ 1 where remuda='"" + asterospondylous + ""'"");",1,3646.0
5433,148002-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update wedges set hitcount=hitcount+ 1 where salt=?);
sqlStatement.setString(1, names[i]);
",0,3647.0
5436,148002-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update demifarthing set hitcount=hitcount+ 1 where preeruption='"" + relatively + ""'"");",1,3650.0
5437,148002-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update saffior set hitcount=hitcount+ 1 where obtesting=?);
sqlStatement.setString(1, names[i]);
",0,3651.0
5438,147292-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select epimeride from dimorphic where inchain='"" + fiscalize + ""'"");",1,3652.0
5439,147292-v1.0.0,good,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select lightwards from sulphuric where boasted=?);
sqlStatement.setString(1, data);
",0,3653.0
5442,147292-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select homophiles from quadrantly where propriatory='"" + sinecurist + ""'"");",1,3656.0
5443,146259-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select zoophiles from successory where extracts=?);
sqlStatement.setString(1, data);
",0,3657.0
5447,146259-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update syntonize set hitcount=hitcount+ 1 where penumbras='"" + bigot + ""'"");",1,3661.0
5448,146259-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update impaternate set hitcount=hitcount+ 1 where rewet=?);
sqlStatement.setString(1, data);
",0,3662.0
5451,147444-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update pyrolignite set hitcount=hitcount+ 1 where mesomeres='"" + roentgenologies + ""'"");",1,3665.0
5452,147444-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update arrivist set hitcount=hitcount+ 1 where barf=?);
sqlStatement.setString(1, data);
",0,3666.0
5455,147444-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update geonic set hitcount=hitcount+ 1 where unprotrusive='"" + spewiness + ""'"");",1,3669.0
5456,147444-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update syriacist set hitcount=hitcount+ 1 where hippuritoid=?);
sqlStatement.setString(1, data);
",0,3670.0
5457,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update amanitas set hitcount=hitcount+ 1 where microseismology='"" + commentators + ""'"");",1,3671.0
5458,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update retired set hitcount=hitcount+ 1 where butyl=?);
sqlStatement.setString(1, names[i]);
",0,3672.0
5460,146374-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update hydrogenizing set hitcount=hitcount+ 1 where desmopelmous='"" + reclining + ""'"");",1,3674.0
5461,146374-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update antispeculation set hitcount=hitcount+ 1 where triantaphyllos=?);
sqlStatement.setString(1, names[i]);
",0,3675.0
5466,147091-v1.0.0,good,"// Validate and sanitize the cookie value before using it
String data = """";
Cookie cookieSources[] = request.getCookies();
if (cookieSources != null) {
    for (Cookie cookie : cookieSources) {
        if (""safe_cookie_name"".equals(cookie.getName())) {
            data = sanitizeInput(cookie.getValue());
            break;
        }
    }
}
",0,3681.0
5471,146853-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update dusts set hitcount=hitcount+ 1 where cyprus='"" + macrophotograph + ""'"");",1,3686.0
5472,146853-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update filchers set hitcount=hitcount+ 1 where unnourishable=?);
sqlStatement.setString(1, data);
",0,3687.0
5475,146853-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update harps set hitcount=hitcount+ 1 where codirectional='"" + grugru + ""'"");",1,3690.0
5476,146853-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update mailwoman set hitcount=hitcount+ 1 where steadiest=?);
sqlStatement.setString(1, data);
",0,3691.0
5477,147260-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update tagetes set hitcount=hitcount+ 1 where overalcoholize='"" + slubs + ""'"");",1,3693.0
5478,147260-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update announced set hitcount=hitcount+ 1 where premortification=?);
sqlStatement.setString(1, names[i]);
",0,3694.0
